source,target,weight
38epWdyauFwdRkldqUMfWE,4zOhMWD0LoBe2nP7s9cHhX,1
1TtXnWcUs0FCkaZDPGYHdf,4axKuDPr6WKcDCyh8vueTY,1
0Q8NcsJwoCbZOHHW63su5S,54seKvtsZauR1iauN0ptpo,2
1GKIlPFdcewHtpDVCQ8zmJ,1uaiSMIzlh2Y6Fx4bC1c6s,1
0Q8NcsJwoCbZOHHW63su5S,1TtXnWcUs0FCkaZDPGYHdf,1
0bsQ8jCTdRt3F8R5nNU3hw,4zOhMWD0LoBe2nP7s9cHhX,1
0Q8NcsJwoCbZOHHW63su5S,1u6AXgo5qmg0tfY8rDP18Z,1
0bsQ8jCTdRt3F8R5nNU3hw,128ftF9X7Kd7Di2fq3wYVs,1
2TQ4CGgxxCWHqa9yYIGDoU,79ehGac6casNGvc5n8XL7J,1
0Q8NcsJwoCbZOHHW63su5S,5AS4y4rlmbUYDCdg35qmI9,2
0Q8NcsJwoCbZOHHW63su5S,34OTRVwyaE8DkOrGMQa7Ah,1
0Q8NcsJwoCbZOHHW63su5S,1Ts9of7VPZElwPQnqnDSfW,1
0Q8NcsJwoCbZOHHW63su5S,7j6DKwmjbxvpQO8h914uEz,1
3KdCAZSWpRrPO0GTPnzsYV,6nVcHLIgY5pE2YCl8ubca1,1
0Q8NcsJwoCbZOHHW63su5S,5TYxZTjIPqKM8K8NuP9woO,1
0bsQ8jCTdRt3F8R5nNU3hw,38epWdyauFwdRkldqUMfWE,1
0Q8NcsJwoCbZOHHW63su5S,78F6Xkd46aMHkr4AP60TXY,1
0Q8NcsJwoCbZOHHW63su5S,128ftF9X7Kd7Di2fq3wYVs,1
0Q8NcsJwoCbZOHHW63su5S,6TKygPpVT29oGUogu4J9Ec,1
3E12tRURRvPfHz0hAMCFYc,3KdCAZSWpRrPO0GTPnzsYV,1
2DspEsT7UXGKd2VaaedgG4,38epWdyauFwdRkldqUMfWE,1
4SsVbpTthjScTS7U2hmr1X,7awyvLSthqOcL5A3hnR1pf,1
0Q8NcsJwoCbZOHHW63su5S,2SNfNJDsahTSVFwgxposF5,1
0Q8NcsJwoCbZOHHW63su5S,329e4yvIujISKGKz1BZZbO,1
0Q8NcsJwoCbZOHHW63su5S,2O8vbr4RYPpk6MRA4fio7u,4
1uaiSMIzlh2Y6Fx4bC1c6s,4zOhMWD0LoBe2nP7s9cHhX,1
0bsQ8jCTdRt3F8R5nNU3hw,2DspEsT7UXGKd2VaaedgG4,1
0Q8NcsJwoCbZOHHW63su5S,0zO8yNnw5GQgutcIyXfGBY,1
1TtXnWcUs0FCkaZDPGYHdf,7awyvLSthqOcL5A3hnR1pf,1
0Q8NcsJwoCbZOHHW63su5S,7awyvLSthqOcL5A3hnR1pf,1
0Q8NcsJwoCbZOHHW63su5S,42LEQxfXLEuzdqorKBbUVN,1
0Q8NcsJwoCbZOHHW63su5S,4SRF0I10ZzUX6hFmV1RCXR,1
3Wb38LDP3N4tkobValgE9D,7iK8PXO48WeuP03g8YR51W,2
6ndLrsgT3MV5CNxIrW71fw,7iK8PXO48WeuP03g8YR51W,1
4QFG9KrGWEbr6hNA58CAqE,7iK8PXO48WeuP03g8YR51W,1
1i8SpTcr7yvPOmcqrbnVXY,7iK8PXO48WeuP03g8YR51W,3
3CDoRporvSjdzTrm99a3gi,7iK8PXO48WeuP03g8YR51W,1
0tR60pwxQ5WKjPxQcKoCQ7,7iK8PXO48WeuP03g8YR51W,1
5bWUlnPx9OYKsLiUJrhCA1,7iK8PXO48WeuP03g8YR51W,1
77ziqFxp5gaInVrF2lj4ht,7iK8PXO48WeuP03g8YR51W,4
7KqZWDfO2BUR5ijW9CBWPe,7iK8PXO48WeuP03g8YR51W,1
52iwsT98xCoGgiGntTiR7K,7iK8PXO48WeuP03g8YR51W,3
6GlX3FdCQrMftGfVaWcmPZ,7iK8PXO48WeuP03g8YR51W,2
3EiLUeyEcA6fbRPSHkG5kb,4IndUOBCZYZg61557iq2A9,1
7eLcDZDYHXZCebtQmVFL25,7iK8PXO48WeuP03g8YR51W,1
5lCxUN0t4niIy30texHRxo,7KqZWDfO2BUR5ijW9CBWPe,1
2kF83E9c7WmW5XdqwUrJd2,7iK8PXO48WeuP03g8YR51W,1
3hfWiirwdO1ijoZQwj7uzZ,7iK8PXO48WeuP03g8YR51W,1
7ejyCwT1b7MIwHVCVO8HjX,7iK8PXO48WeuP03g8YR51W,1
2LmcxBak1alK1bf7d1beTr,7iK8PXO48WeuP03g8YR51W,1
39FKVjqhZLz4E1iG77d5AO,7iK8PXO48WeuP03g8YR51W,1
00me4Ke1LsvMxt5kydlMyU,7iK8PXO48WeuP03g8YR51W,2
7GQDI5Vmxs92RsIRZzYT11,7iK8PXO48WeuP03g8YR51W,1
3i6lAgVHplDXb6zrjIeBeK,4QFG9KrGWEbr6hNA58CAqE,1
0elWFr7TW8piilVRYJUe4P,5DyLJzaY28nfyYFYu5a7Py,2
3aly4xJOy3LVznzvRIvFYC,7iK8PXO48WeuP03g8YR51W,1
3rqKgkODmiyDdimpz5D3y1,5lCxUN0t4niIy30texHRxo,1
78F6Xkd46aMHkr4AP60TXY,7iK8PXO48WeuP03g8YR51W,1
7MNP6nVHIDvPCRvfCeAJpF,7iK8PXO48WeuP03g8YR51W,1
3i6lAgVHplDXb6zrjIeBeK,7iK8PXO48WeuP03g8YR51W,1
2oQX8QiMXOyuqbcZEFsZfm,7iK8PXO48WeuP03g8YR51W,1
5DyLJzaY28nfyYFYu5a7Py,7iK8PXO48WeuP03g8YR51W,2
6fMZytDgX1Q9OV6ndSugym,7iK8PXO48WeuP03g8YR51W,2
3rqKgkODmiyDdimpz5D3y1,7iK8PXO48WeuP03g8YR51W,1
1vyhD5VmyZ7KMfW5gqLgo5,7iK8PXO48WeuP03g8YR51W,1
2KtMll7bpqySnZhr8wriRE,7iK8PXO48WeuP03g8YR51W,1
3rqKgkODmiyDdimpz5D3y1,7KqZWDfO2BUR5ijW9CBWPe,1
4YYxffPVDFe9XoqqbRW6Bq,7iK8PXO48WeuP03g8YR51W,1
3E12tRURRvPfHz0hAMCFYc,7iK8PXO48WeuP03g8YR51W,2
5CiGnKThu5ctn9pBxv7DGa,7iK8PXO48WeuP03g8YR51W,1
1pf0MPKfKdvS8J779mS1Ay,7iK8PXO48WeuP03g8YR51W,1
0dqT9B1Xej71qvAo8uE4Uh,7iK8PXO48WeuP03g8YR51W,1
1TtXnWcUs0FCkaZDPGYHdf,7iK8PXO48WeuP03g8YR51W,2
12GqGscKJx3aE4t07u7eVZ,7iK8PXO48WeuP03g8YR51W,2
0tmwSHipWxN12fsoLcFU3B,7iK8PXO48WeuP03g8YR51W,1
0elWFr7TW8piilVRYJUe4P,7iK8PXO48WeuP03g8YR51W,2
54seKvtsZauR1iauN0ptpo,7iK8PXO48WeuP03g8YR51W,1
5yOvAmpIR7hVxiS6Ls5DPO,7iK8PXO48WeuP03g8YR51W,1
3lY9Fxceu60W1rbon7PkuF,7iK8PXO48WeuP03g8YR51W,1
329e4yvIujISKGKz1BZZbO,7iK8PXO48WeuP03g8YR51W,1
4s6Xg38sbqh4xpf4OqhVUK,7iK8PXO48WeuP03g8YR51W,1
5lCxUN0t4niIy30texHRxo,7iK8PXO48WeuP03g8YR51W,1
4IndUOBCZYZg61557iq2A9,7iK8PXO48WeuP03g8YR51W,1
3UTF2no3muGdiFXVujl94i,7iK8PXO48WeuP03g8YR51W,1
1pf0MPKfKdvS8J779mS1Ay,78F6Xkd46aMHkr4AP60TXY,1
0elWFr7TW8piilVRYJUe4P,39sUQ6z3CTsNB4BhBecLOg,1
0elWFr7TW8piilVRYJUe4P,7CvTknweLr9feJtRGrpDBy,1
0elWFr7TW8piilVRYJUe4P,3l9G1G9MxH6DaRhwLklaf5,4
3g1nUbVtiYjO2XNs5DGpLB,7Gi6gjaWy3DxyilpF1a8Is,1
0IoWUuXfqpkfpxBRzthHU4,0elWFr7TW8piilVRYJUe4P,1
5vakO9fG4OZarrMqZlXbcl,66RfYVdftqnuHRicyClgL0,1
0elWFr7TW8piilVRYJUe4P,3YXGxdYldEXVVlCdCkFD5G,1
1yPvnL2XGGehNiOGWzcAAG,5vakO9fG4OZarrMqZlXbcl,1
0elWFr7TW8piilVRYJUe4P,0ssx5sZQzc1nZZF2Ks8qXZ,1
7Mu2VtGDLbzEvtGbc8i1Pl,7xHUTO9cWJKX9ayS9CfMCz,1
0elWFr7TW8piilVRYJUe4P,5LeiVcEnsZcwc133TUhJNW,1
0elWFr7TW8piilVRYJUe4P,5vakO9fG4OZarrMqZlXbcl,1
0elWFr7TW8piilVRYJUe4P,4DAhpWFfOQv2UBSAzjhzLV,1
0elWFr7TW8piilVRYJUe4P,2rmkQLzj0k4nZdQehOUByO,1
4fQPqLk2LwWrrc6OBMzXZj,5YqI7p8zYsOpKJtjxYdOce,1
1yPvnL2XGGehNiOGWzcAAG,5D7x9esAF6twPxuOqSMkeO,1
0elWFr7TW8piilVRYJUe4P,6RPeBghYnSwGV6FOw7huuN,1
0elWFr7TW8piilVRYJUe4P,5D7x9esAF6twPxuOqSMkeO,1
0elWFr7TW8piilVRYJUe4P,2JW58Zzu11HCWLaMou9UGD,1
1yPvnL2XGGehNiOGWzcAAG,5yYCc4KdgGsTDnOoSI45vj,1
0elWFr7TW8piilVRYJUe4P,13IcxOeQD6jVtvtzCuDjX4,1
0elWFr7TW8piilVRYJUe4P,5yYCc4KdgGsTDnOoSI45vj,1
0elWFr7TW8piilVRYJUe4P,7y5vacxuCM2lyUEEPnQcwd,1
0AY6tq934rmw7zSFRl6e6S,0elWFr7TW8piilVRYJUe4P,2
0elWFr7TW8piilVRYJUe4P,7xHUTO9cWJKX9ayS9CfMCz,1
0elWFr7TW8piilVRYJUe4P,5zctI4wO9XSKS8XwcnqEHk,1
5DyLJzaY28nfyYFYu5a7Py,5YqI7p8zYsOpKJtjxYdOce,1
0elWFr7TW8piilVRYJUe4P,5eumcnUkdmGvkvcsx1WFNG,2
0elWFr7TW8piilVRYJUe4P,5YqI7p8zYsOpKJtjxYdOce,1
1yPvnL2XGGehNiOGWzcAAG,66RfYVdftqnuHRicyClgL0,1
0elWFr7TW8piilVRYJUe4P,4j1Usj1sKyLB9CDpSZSZ2C,1
0elWFr7TW8piilVRYJUe4P,7Mu2VtGDLbzEvtGbc8i1Pl,1
0elWFr7TW8piilVRYJUe4P,66RfYVdftqnuHRicyClgL0,1
1yPvnL2XGGehNiOGWzcAAG,65UC5VKwU4vBSBSHckQd5l,1
0elWFr7TW8piilVRYJUe4P,14CVFYbyTHSbffeB0iyoDI,1
0elWFr7TW8piilVRYJUe4P,65UC5VKwU4vBSBSHckQd5l,1
43QAcxJuLK8pBo8yKn2Vgz,7Gi6gjaWy3DxyilpF1a8Is,1
4fQPqLk2LwWrrc6OBMzXZj,5DyLJzaY28nfyYFYu5a7Py,1
4o0NtnL2m0lzZmEdRas1qv,7y5vacxuCM2lyUEEPnQcwd,1
3YXGxdYldEXVVlCdCkFD5G,7C69hD7HaCYbhgrVqYiHXU,1
0dXXFVCw0LKzmHFrTLUaQJ,0elWFr7TW8piilVRYJUe4P,1
0elWFr7TW8piilVRYJUe4P,30CTTIqrcr82nS6B40j975,1
0elWFr7TW8piilVRYJUe4P,3g1nUbVtiYjO2XNs5DGpLB,1
0elWFr7TW8piilVRYJUe4P,7CLB24LNjPo8vY0BH8ymES,1
5D7x9esAF6twPxuOqSMkeO,5yYCc4KdgGsTDnOoSI45vj,1
0elWFr7TW8piilVRYJUe4P,4Ga1P7PMIsmqEZqhYZQgDo,1
0elWFr7TW8piilVRYJUe4P,77AiFEVeAVj2ORpC85QVJs,1
0elWFr7TW8piilVRYJUe4P,43QAcxJuLK8pBo8yKn2Vgz,1
0elWFr7TW8piilVRYJUe4P,4fQPqLk2LwWrrc6OBMzXZj,1
2UZIAOlrnyZmyzt1nuXr9y,7ciBW1p3KBsYIkFk4UmwS8,1
2UZIAOlrnyZmyzt1nuXr9y,5Uox3n7m4W2CoM9MmHPJwQ,2
2IKdK6PbitvCiXt1t2bPU6,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,4Ge9GwmWnOQsohwPTrXyHc,2
2UZIAOlrnyZmyzt1nuXr9y,2qWK8K2Jfh67UqtwY8tCW6,1
2UZIAOlrnyZmyzt1nuXr9y,4F4pp8NUW08JuXwnoxglpN,1
0rjms710nwQTdrQheXHJfz,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,3ghRXw2nUEH2THaL82hw8R,1
2O8vbr4RYPpk6MRA4fio7u,2UZIAOlrnyZmyzt1nuXr9y,1
28gNT5KBp7IjEOQoevXf9N,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,3ou3XMRNmyDSy6gnC1bSgN,1
1TA5sGRlKUJXBN4ZyJuDIX,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,7eLcDZDYHXZCebtQmVFL25,1
2UZIAOlrnyZmyzt1nuXr9y,77ziqFxp5gaInVrF2lj4ht,2
4Ge9GwmWnOQsohwPTrXyHc,77ziqFxp5gaInVrF2lj4ht,2
2UZIAOlrnyZmyzt1nuXr9y,7fT2Me47PQ8T7954PKrcwR,1
2UZIAOlrnyZmyzt1nuXr9y,37MCoi4pcUf9EKsPXeuCqU,1
0rjms710nwQTdrQheXHJfz,1Yj5Xey7kTwvZla8sqdsdE,1
0rjms710nwQTdrQheXHJfz,2NZD6Gqfk60GEcAAnJKVsR,1
1mcTU81TzQhprhouKaTkpq,2UZIAOlrnyZmyzt1nuXr9y,1
0ZCO8oVkMj897cKgFH7fRW,2UZIAOlrnyZmyzt1nuXr9y,1
0Yg29FX1M4ayqjXs0ttZFq,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,5J7rXWjtn5HzUkJ4Jet8Fr,1
2UZIAOlrnyZmyzt1nuXr9y,4QFG9KrGWEbr6hNA58CAqE,1
2UZIAOlrnyZmyzt1nuXr9y,4az97MtWmBQ5Db3GfDh9j9,1
2UZIAOlrnyZmyzt1nuXr9y,5XJDexmWFLWOkjOEjOVX3e,1
1TA5sGRlKUJXBN4ZyJuDIX,7ciBW1p3KBsYIkFk4UmwS8,1
1bAftSH8umNcGZ0uyV7LMg,2NZD6Gqfk60GEcAAnJKVsR,1
2UZIAOlrnyZmyzt1nuXr9y,4boI7bJtmB1L3b1cuL75Zr,1
18qC8mrcJ9ZjChRDPvpadi,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,2eEmsgWmUFMbtU7agJpnjY,1
12GqGscKJx3aE4t07u7eVZ,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,2x7PC78TmgqpEIjaGAZ0Oz,1
2IMZYfNi21MGqxopj9fWx8,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,3qsKSpcV3ncke3hw52JSMB,2
18qC8mrcJ9ZjChRDPvpadi,46K14JAfAHpxTSkb6KkFfN,1
3p3jPcp8b7WL9XYj4xlsWj,5UN0rzL594mWY2RbOtZqIN,1
2NZD6Gqfk60GEcAAnJKVsR,2UZIAOlrnyZmyzt1nuXr9y,1
0Yg29FX1M4ayqjXs0ttZFq,5J7rXWjtn5HzUkJ4Jet8Fr,1
2UZIAOlrnyZmyzt1nuXr9y,5UN0rzL594mWY2RbOtZqIN,1
2IKdK6PbitvCiXt1t2bPU6,5Y3MV9DZ0d87NnVm56qSY1,1
2UZIAOlrnyZmyzt1nuXr9y,6w3SkAHYPsQ1bxV7VDlG5y,1
0rjms710nwQTdrQheXHJfz,1bAftSH8umNcGZ0uyV7LMg,1
1vqR17Iv8VFdzure1TAXEq,2UZIAOlrnyZmyzt1nuXr9y,1
2UZIAOlrnyZmyzt1nuXr9y,3p3jPcp8b7WL9XYj4xlsWj,1
1Yj5Xey7kTwvZla8sqdsdE,1bAftSH8umNcGZ0uyV7LMg,1
2UZIAOlrnyZmyzt1nuXr9y,35oGZihZclGoTVuICPXRP9,1
2UZIAOlrnyZmyzt1nuXr9y,4kcQWQDK0u9AftVSpdrAgk,1
0AqlFI0tz2DsEoJlKSIiT9,2IKdK6PbitvCiXt1t2bPU6,1
18qC8mrcJ9ZjChRDPvpadi,3ou3XMRNmyDSy6gnC1bSgN,1
3ou3XMRNmyDSy6gnC1bSgN,46K14JAfAHpxTSkb6KkFfN,1
2UZIAOlrnyZmyzt1nuXr9y,46K14JAfAHpxTSkb6KkFfN,1
1Yj5Xey7kTwvZla8sqdsdE,2UZIAOlrnyZmyzt1nuXr9y,1
3l9G1G9MxH6DaRhwLklaf5,5LHRHt1k9lMyONurDHEdrp,1
3l9G1G9MxH6DaRhwLklaf5,5KwtioA5ns9gfpFaHpxqlq,1
3l9G1G9MxH6DaRhwLklaf5,6OP8Y0UsezppFkU1hZU6EJ,1
5SWXhtigdFs6Q9Wqri5ROo,5YqI7p8zYsOpKJtjxYdOce,1
0V10XqRWsn8EGBwzCVAE7V,5mbxtnt9L2GGY2ebz6Xdew,1
1gW6pz5n1aK249L0GvfQCC,3l9G1G9MxH6DaRhwLklaf5,2
0rUu2qzqezBrCddX1RuUyJ,1zQGq31aajlt5qvmHyrwQn,1
1zQGq31aajlt5qvmHyrwQn,3l9G1G9MxH6DaRhwLklaf5,1
1xOk6ncnlNdMeSnLLLoMSa,5YqI7p8zYsOpKJtjxYdOce,1
1Zkxm1dM3HI3QkTmxUEVQA,3l9G1G9MxH6DaRhwLklaf5,1
1xOk6ncnlNdMeSnLLLoMSa,3l9G1G9MxH6DaRhwLklaf5,1
2rmkQLzj0k4nZdQehOUByO,3l9G1G9MxH6DaRhwLklaf5,1
0AY6tq934rmw7zSFRl6e6S,3l9G1G9MxH6DaRhwLklaf5,1
3l9G1G9MxH6DaRhwLklaf5,5eumcnUkdmGvkvcsx1WFNG,1
1xOk6ncnlNdMeSnLLLoMSa,5SWXhtigdFs6Q9Wqri5ROo,1
12GqGscKJx3aE4t07u7eVZ,6pV5zH2LzjOUHaAvENdMMa,3
2oQX8QiMXOyuqbcZEFsZfm,3l9G1G9MxH6DaRhwLklaf5,1
3l9G1G9MxH6DaRhwLklaf5,4A4qYy2jK9DDN1OHV0nLkH,1
2oQX8QiMXOyuqbcZEFsZfm,5YqI7p8zYsOpKJtjxYdOce,1
1ZMJSCQw8DIefcLb1FIpY0,3l9G1G9MxH6DaRhwLklaf5,1
0V10XqRWsn8EGBwzCVAE7V,3l9G1G9MxH6DaRhwLklaf5,1
3l9G1G9MxH6DaRhwLklaf5,6dLuQ5qXxIuWc5urxfIiZR,1
3l9G1G9MxH6DaRhwLklaf5,77AiFEVeAVj2ORpC85QVJs,1
32IoF74fLhRaNSuABa3HO7,3l9G1G9MxH6DaRhwLklaf5,1
0rUu2qzqezBrCddX1RuUyJ,3l9G1G9MxH6DaRhwLklaf5,1
0IoWUuXfqpkfpxBRzthHU4,3l9G1G9MxH6DaRhwLklaf5,1
3l9G1G9MxH6DaRhwLklaf5,5SWXhtigdFs6Q9Wqri5ROo,1
04mzq9GH08zOBRdV2gzmXm,3l9G1G9MxH6DaRhwLklaf5,1
4A4qYy2jK9DDN1OHV0nLkH,5KwtioA5ns9gfpFaHpxqlq,1
3l9G1G9MxH6DaRhwLklaf5,5mbxtnt9L2GGY2ebz6Xdew,1
1gJdf4Yybu4X5A2xYV3NMV,3l9G1G9MxH6DaRhwLklaf5,1
2cmqbSrv0RSUeYRuWkqSiQ,3l9G1G9MxH6DaRhwLklaf5,1
3l9G1G9MxH6DaRhwLklaf5,6pV5zH2LzjOUHaAvENdMMa,2
3WG2Qwav9SV56V57SFe92i,3l9G1G9MxH6DaRhwLklaf5,1
0OpXeanba0vYnyoft00BP6,3l9G1G9MxH6DaRhwLklaf5,1
1GKIlPFdcewHtpDVCQ8zmJ,1i8SpTcr7yvPOmcqrbnVXY,1
7CvTknweLr9feJtRGrpDBy,7FNnA9vBm6EKceENgCGRMb,1
6n28c9qs9hNGriNa72b26u,6tCJN1fQNdFCEaOa8Da9Wf,1
1i8SpTcr7yvPOmcqrbnVXY,77ziqFxp5gaInVrF2lj4ht,2
1i8SpTcr7yvPOmcqrbnVXY,7j6DKwmjbxvpQO8h914uEz,1
1i8SpTcr7yvPOmcqrbnVXY,28gNT5KBp7IjEOQoevXf9N,1
1Cs0zKBU1kc0i8ypK3B9ai,1i8SpTcr7yvPOmcqrbnVXY,1
00me4Ke1LsvMxt5kydlMyU,1i8SpTcr7yvPOmcqrbnVXY,2
1i8SpTcr7yvPOmcqrbnVXY,2PxnKk0fTNgMzm5pY6tINL,1
0KPX4Ucy9dk82uj4GpKesn,1SupJlEpv7RS2tPNRaHViT,2
1vyhD5VmyZ7KMfW5gqLgo5,37230BxxYs9ksS7OkZw3IU,2
00me4Ke1LsvMxt5kydlMyU,3Wb38LDP3N4tkobValgE9D,1
0qTZZWLzuD59Un5r1speHm,2R21vXR83lH98kGeO99Y66,1
0Y3agQaa6g2r0YmHPOO9rh,1i8SpTcr7yvPOmcqrbnVXY,1
0KPX4Ucy9dk82uj4GpKesn,1i8SpTcr7yvPOmcqrbnVXY,1
1otleRGxIU5q64yzCNUHsi,2p4aN0Uxkk3iT3HK0cJ2cJ,1
1i8SpTcr7yvPOmcqrbnVXY,64M6ah0SkkRsnPGtGiRAbb,1
0zgbk1EdcU6tt6QUOnCC5o,1i8SpTcr7yvPOmcqrbnVXY,1
1i8SpTcr7yvPOmcqrbnVXY,6GKbEjuVNKuuAKetDXA2Mi,1
1i8SpTcr7yvPOmcqrbnVXY,3UTF2no3muGdiFXVujl94i,1
1i8SpTcr7yvPOmcqrbnVXY,4axKuDPr6WKcDCyh8vueTY,1
1i8SpTcr7yvPOmcqrbnVXY,48R2gYdPKtfnfKAzhSVPUx,1
1i8SpTcr7yvPOmcqrbnVXY,2p4aN0Uxkk3iT3HK0cJ2cJ,1
1i8SpTcr7yvPOmcqrbnVXY,6n28c9qs9hNGriNa72b26u,1
0f6U482Lbo91QNqNFH4Tat,1i8SpTcr7yvPOmcqrbnVXY,1
0tmwSHipWxN12fsoLcFU3B,1i8SpTcr7yvPOmcqrbnVXY,1
1i8SpTcr7yvPOmcqrbnVXY,4IndUOBCZYZg61557iq2A9,1
1GDbiv3spRmZ1XdM1jQbT7,1vyhD5VmyZ7KMfW5gqLgo5,1
0uxYECT7XqHNccQAg5Uhe4,1i8SpTcr7yvPOmcqrbnVXY,1
1i8SpTcr7yvPOmcqrbnVXY,1zNqQNIdeOUZHb8zbZRFMX,1
64M6ah0SkkRsnPGtGiRAbb,6tCJN1fQNdFCEaOa8Da9Wf,1
1i8SpTcr7yvPOmcqrbnVXY,51XrH5fQP2oIQynuKxSWcW,1
1b94FVTCNMq9gU78ByW6iY,1i8SpTcr7yvPOmcqrbnVXY,1
0z4gvV4rjIZ9wHck67ucSV,1i8SpTcr7yvPOmcqrbnVXY,1
0FwnPHExlRRxEZPLAi5tmG,1i8SpTcr7yvPOmcqrbnVXY,2
540vIaP2JwjQb9dm3aArA4,59wfkuBoNyhDMQGCljbUbA,1
0uxYECT7XqHNccQAg5Uhe4,48R2gYdPKtfnfKAzhSVPUx,1
1i8SpTcr7yvPOmcqrbnVXY,4QVBYiagIaa6ZGSPMbybpy,1
1i8SpTcr7yvPOmcqrbnVXY,7Bb4i0RT3zaudzb8KvxTUQ,2
1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,2
1i8SpTcr7yvPOmcqrbnVXY,6tCJN1fQNdFCEaOa8Da9Wf,1
1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz,1
1GDbiv3spRmZ1XdM1jQbT7,1i8SpTcr7yvPOmcqrbnVXY,2
0qTZZWLzuD59Un5r1speHm,1i8SpTcr7yvPOmcqrbnVXY,1
1i8SpTcr7yvPOmcqrbnVXY,4CQdcx66F116k2db2Y0rjE,2
1i8SpTcr7yvPOmcqrbnVXY,7qYeIN2r4H1kBvr0Gm9Iav,1
2R21vXR83lH98kGeO99Y66,7hJcb9fa4alzcOq3EaNPoG,1
0niAkxgT6y57bRbT0Ge94z,48R2gYdPKtfnfKAzhSVPUx,1
2p4aN0Uxkk3iT3HK0cJ2cJ,4DxlG8gbthzgDeDZiywaoQ,1
0eHQ9o50hj6ZDNBt6Ys1sD,1i8SpTcr7yvPOmcqrbnVXY,2
1i8SpTcr7yvPOmcqrbnVXY,3jFjgKOGfVLWfXX8q5wrsg,1
48R2gYdPKtfnfKAzhSVPUx,7j6DKwmjbxvpQO8h914uEz,1
3Wb38LDP3N4tkobValgE9D,4CQdcx66F116k2db2Y0rjE,2
1i8SpTcr7yvPOmcqrbnVXY,59wfkuBoNyhDMQGCljbUbA,1
790FomKkXshlbRYZFtlgla,7iK8PXO48WeuP03g8YR51W,1
5WUlDfRSoLAfcVSX1WnrxN,5cj0lLjcoR7YOSnhnX0Po5,1
37230BxxYs9ksS7OkZw3IU,4SsVbpTthjScTS7U2hmr1X,1
0niAkxgT6y57bRbT0Ge94z,1i8SpTcr7yvPOmcqrbnVXY,1
0GOx72r5AAEKRGQFn3xqXK,1i8SpTcr7yvPOmcqrbnVXY,1
0niAkxgT6y57bRbT0Ge94z,0uxYECT7XqHNccQAg5Uhe4,1
1UjxAZqzphB1tsMb1aWBj0,1i8SpTcr7yvPOmcqrbnVXY,1
64M6ah0SkkRsnPGtGiRAbb,7keGfmQR4X5w0two1xKZ7d,1
1i8SpTcr7yvPOmcqrbnVXY,3m5qlPf2OkihLz3dRYnkPA,2
1i8SpTcr7yvPOmcqrbnVXY,7a0XAaPaK2aDSqa8p3QnC7,2
64M6ah0SkkRsnPGtGiRAbb,6n28c9qs9hNGriNa72b26u,1
3m5qlPf2OkihLz3dRYnkPA,7a0XAaPaK2aDSqa8p3QnC7,2
2O8vbr4RYPpk6MRA4fio7u,3m5qlPf2OkihLz3dRYnkPA,1
6n28c9qs9hNGriNa72b26u,7keGfmQR4X5w0two1xKZ7d,1
0GOx72r5AAEKRGQFn3xqXK,6cNWiizYLCClZdnIvqU968,1
1i8SpTcr7yvPOmcqrbnVXY,4bw2Am3p9ji3mYsXNXtQcd,1
1i8SpTcr7yvPOmcqrbnVXY,4kYSro6naA4h99UJvo89HB,1
1i8SpTcr7yvPOmcqrbnVXY,37230BxxYs9ksS7OkZw3IU,1
4CQdcx66F116k2db2Y0rjE,4aSlfXDn9R60UlbZEboBUy,3
1i8SpTcr7yvPOmcqrbnVXY,6nVcHLIgY5pE2YCl8ubca1,1
1i8SpTcr7yvPOmcqrbnVXY,6NmMI7UnfmIpLRYoz8H9jm,2
1i8SpTcr7yvPOmcqrbnVXY,6cNWiizYLCClZdnIvqU968,1
1i8SpTcr7yvPOmcqrbnVXY,4aSlfXDn9R60UlbZEboBUy,4
1i8SpTcr7yvPOmcqrbnVXY,2FU49QY6B4RA6orPrbC8P5,1
3Wb38LDP3N4tkobValgE9D,6NmMI7UnfmIpLRYoz8H9jm,2
1i8SpTcr7yvPOmcqrbnVXY,3EiLUeyEcA6fbRPSHkG5kb,1
1i8SpTcr7yvPOmcqrbnVXY,3Wb38LDP3N4tkobValgE9D,2
00me4Ke1LsvMxt5kydlMyU,3E6xrwgnVfYCrCs0ePERDz,1
1i8SpTcr7yvPOmcqrbnVXY,5H1nN1SzW0qNeUEZvuXjAj,1
1i8SpTcr7yvPOmcqrbnVXY,2LRoIwlKmHjgvigdNGBHNo,1
1i8SpTcr7yvPOmcqrbnVXY,5yOvAmpIR7hVxiS6Ls5DPO,2
